class,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,population,habitat
e,x,y,e,f,c,b,u,t,s,s,p,p,p,w,o,p,v,d
e,x,f,g,f,c,b,p,t,s,s,g,p,p,w,o,p,y,d
e,x,f,g,f,c,b,u,t,s,s,p,w,p,w,o,p,v,d
e,x,f,n,f,c,b,p,t,s,s,p,g,p,w,o,p,v,d
p,x,s,w,f,c,n,p,e,s,s,w,w,p,w,o,p,v,g
e,x,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,s,g
e,x,y,n,f,c,b,w,t,s,s,p,p,p,w,o,p,v,d
e,x,f,g,f,c,b,p,t,s,s,w,g,p,w,o,p,y,d
p,f,y,n,f,c,n,w,e,s,s,w,w,p,w,o,p,s,g
e,x,f,g,f,c,b,u,t,s,s,w,g,p,w,o,p,y,d
e,x,f,g,f,w,b,h,t,s,f,w,w,p,w,o,e,s,g
e,x,f,e,f,c,b,u,t,s,s,g,g,p,w,o,p,v,d
e,f,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,s,g
e,f,s,w,f,w,b,h,t,f,f,w,w,p,w,o,e,a,g
e,f,s,n,f,w,b,p,t,s,s,w,w,p,w,o,e,s,g
e,x,y,e,f,c,b,w,t,s,s,w,g,p,w,o,p,v,d
e,f,s,n,f,w,b,k,t,f,f,w,w,p,w,o,e,s,g
e,f,f,n,f,c,b,n,t,s,s,p,p,p,w,o,p,v,d
e,f,s,w,f,w,b,h,t,s,s,w,w,p,w,o,e,s,g
e,x,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,a,g
e,f,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,s,g
p,x,s,n,f,c,n,w,e,s,s,w,w,p,w,o,p,v,u
e,x,f,n,f,c,b,p,t,s,s,w,w,p,w,o,p,y,d
e,f,s,n,f,w,b,k,t,f,s,w,w,p,w,o,e,s,g
p,f,y,w,f,c,n,n,e,s,s,w,w,p,w,o,p,s,g
e,x,f,n,f,c,b,n,t,s,s,p,g,p,w,o,p,v,d
e,x,f,g,f,c,b,u,t,s,s,w,p,p,w,o,p,y,d
e,f,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,a,g
e,x,f,e,f,c,b,p,t,s,s,g,g,p,w,o,p,v,d
e,f,f,w,f,w,b,p,t,s,s,w,w,p,w,o,e,s,g
e,x,f,w,f,w,b,h,t,f,f,w,w,p,w,o,e,s,g
e,x,y,w,f,c,b,k,e,s,s,w,w,p,w,o,p,n,m
e,x,s,w,f,w,b,p,t,f,s,w,w,p,w,o,e,s,g
e,x,y,g,f,c,b,u,t,s,s,p,g,p,w,o,p,v,d
e,x,f,g,f,c,b,n,t,s,s,g,w,p,w,o,p,y,d
e,x,s,g,f,w,b,n,t,f,s,w,w,p,w,o,e,a,g
p,f,y,w,f,c,n,n,e,s,s,w,w,p,w,o,p,s,u
e,x,f,e,f,c,b,w,t,s,s,w,p,p,w,o,p,v,d
p,f,s,n,f,c,n,n,e,s,s,w,w,p,w,o,p,s,u
p,f,y,n,f,c,n,w,e,s,s,w,w,p,w,o,p,v,g
e,x,f,g,f,c,b,p,t,s,s,p,p,p,w,o,p,v,d
e,f,s,n,f,w,b,h,t,s,f,w,w,p,w,o,e,a,g
e,x,f,g,f,c,b,p,t,s,s,g,w,p,w,o,p,y,d
e,x,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,w,t,s,s,p,g,p,w,o,p,y,d
e,f,s,n,f,w,b,p,t,f,s,w,w,p,w,o,e,s,g
e,f,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,a,g
e,x,s,n,f,w,b,k,t,f,f,w,w,p,w,o,e,a,g
e,x,s,n,f,w,b,k,t,s,f,w,w,p,w,o,e,s,g
e,x,f,n,f,c,b,w,t,s,s,g,g,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,g,w,p,w,o,p,v,d
e,f,s,n,f,w,b,k,t,f,f,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,w,t,s,s,g,g,p,w,o,p,y,d
p,f,y,w,f,c,n,w,e,s,s,w,w,p,w,o,p,v,u
e,x,y,y,f,c,b,n,e,s,y,w,w,p,w,o,p,s,g
p,f,s,n,f,c,n,p,e,s,s,w,w,p,w,o,p,s,g
e,f,f,w,f,w,b,h,t,f,s,w,w,p,w,o,e,s,g
e,f,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,a,g
p,f,s,n,f,c,n,w,e,s,s,w,w,p,w,o,p,v,g
e,x,s,n,f,w,b,k,t,f,f,w,w,p,w,o,e,a,g
e,x,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,s,g
e,x,f,e,f,c,b,u,t,s,s,g,w,p,w,o,p,v,d
e,f,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,a,g
e,x,f,w,f,w,b,k,t,s,s,w,w,p,w,o,e,s,g
e,f,s,g,f,w,b,p,t,f,s,w,w,p,w,o,e,a,g
e,f,f,w,f,w,b,h,t,f,s,w,w,p,w,o,e,s,g
e,f,s,y,f,w,n,n,t,s,s,w,w,p,w,o,p,v,d
e,f,f,w,f,w,n,n,t,s,s,w,w,p,w,o,p,v,d
e,f,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,u,t,s,s,w,w,p,w,o,p,y,d
e,x,y,g,f,c,b,n,t,s,s,g,p,p,w,o,p,y,d
e,x,f,n,f,c,b,u,t,s,s,w,g,p,w,o,p,y,d
e,x,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,s,g
e,x,f,g,f,c,b,u,t,s,s,w,w,p,w,o,p,y,d
e,x,f,n,f,c,b,n,t,s,s,p,p,p,w,o,p,v,d
e,x,f,g,f,w,b,p,t,f,s,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,n,t,s,s,w,p,p,w,o,p,v,d
e,x,s,n,f,w,b,h,t,f,f,w,w,p,w,o,e,a,g
e,b,y,w,f,c,b,k,e,s,s,w,w,p,w,o,p,s,m
e,x,y,e,f,c,b,u,t,s,s,w,p,p,w,o,p,v,d
e,f,s,n,f,w,b,h,t,s,f,w,w,p,w,o,e,s,g
e,x,f,e,f,c,b,w,t,s,s,p,p,p,w,o,p,y,d
e,f,y,n,f,c,b,p,t,s,s,g,g,p,w,o,p,y,d
e,x,y,g,f,c,b,u,t,s,s,p,g,p,w,o,p,v,d
e,x,s,g,f,w,b,p,t,s,s,w,w,p,w,o,e,a,g
e,x,s,n,f,w,b,k,t,f,s,w,w,p,w,o,e,s,g
e,x,f,g,f,w,b,p,t,f,f,w,w,p,w,o,e,a,g
e,x,s,g,f,w,b,n,t,s,s,w,w,p,w,o,e,a,g
e,x,y,e,f,c,b,w,t,s,s,w,p,p,w,o,p,y,d
e,f,f,g,f,c,b,w,t,s,s,p,w,p,w,o,p,y,d
e,f,f,n,f,c,b,n,t,s,s,p,w,p,w,o,p,y,d
e,x,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,s,g
e,f,s,n,f,w,b,n,t,s,f,w,w,p,w,o,e,s,g
e,x,f,w,f,w,b,n,t,s,s,w,w,p,w,o,e,s,g
e,x,y,y,f,c,b,p,e,s,y,w,w,p,w,o,p,s,p
e,x,f,e,f,c,b,u,t,s,s,w,p,p,w,o,p,v,d
e,x,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,s,g
e,x,y,n,f,c,b,p,t,s,s,w,g,p,w,o,p,v,d
e,f,f,g,f,c,b,n,t,s,s,w,p,p,w,o,p,y,d
e,x,f,w,f,w,b,k,t,f,s,w,w,p,w,o,e,a,g
e,x,y,w,f,c,b,k,e,s,s,w,w,p,w,o,p,s,m
e,x,s,n,f,w,b,p,t,s,s,w,w,p,w,o,e,s,g
e,f,s,w,f,w,b,p,t,s,s,w,w,p,w,o,e,a,g
e,f,f,n,f,c,b,u,t,s,s,g,w,p,w,o,p,v,d
e,f,f,w,f,w,b,k,t,f,f,w,w,p,w,o,e,s,g
e,x,f,g,f,c,b,u,t,s,s,g,p,p,w,o,p,v,d
e,x,f,n,f,c,b,p,t,s,s,w,g,p,w,o,p,y,d
e,x,f,w,f,w,b,p,t,s,f,w,w,p,w,o,e,a,g
e,x,s,w,f,c,b,n,e,s,s,w,w,p,w,o,p,n,m
e,f,s,g,f,w,b,n,t,f,s,w,w,p,w,o,e,s,g
p,f,y,n,f,c,n,n,e,s,s,w,w,p,w,o,p,v,g
e,f,f,g,f,w,b,p,t,f,s,w,w,p,w,o,e,s,g
e,x,f,n,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,x,f,w,f,w,b,n,t,s,f,w,w,p,w,o,e,s,g
e,x,y,n,f,c,b,u,t,s,s,p,w,p,w,o,p,v,d
e,x,y,e,f,c,b,p,t,s,s,p,p,p,w,o,p,v,d
p,f,s,n,f,c,n,n,e,s,s,w,w,p,w,o,p,v,u
e,f,s,g,f,w,b,p,t,s,s,w,w,p,w,o,e,a,g
e,x,f,g,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
e,f,f,g,f,c,b,n,t,s,s,g,p,p,w,o,p,y,d
e,x,f,g,f,c,b,n,t,s,s,w,g,p,w,o,p,v,d
e,x,f,g,f,c,b,w,t,s,s,p,p,p,w,o,p,y,d
e,x,f,n,f,c,b,u,t,s,s,p,g,p,w,o,p,y,d
p,x,s,w,f,c,n,p,e,s,s,w,w,p,w,o,p,v,u
e,x,s,y,f,c,b,k,e,s,s,w,w,p,w,o,p,n,m
e,x,f,n,f,c,b,n,t,s,s,p,p,p,w,o,p,v,d
e,f,y,n,f,c,b,w,t,s,s,w,w,p,w,o,p,y,d
e,x,s,g,f,w,b,n,t,f,f,w,w,p,w,o,e,s,g
e,x,y,e,f,c,b,u,t,s,s,w,p,p,w,o,p,y,d
e,x,f,g,f,w,b,k,t,f,s,w,w,p,w,o,e,s,g
e,f,s,w,f,w,b,p,t,f,s,w,w,p,w,o,e,s,g
e,x,f,n,f,c,b,n,t,s,s,g,g,p,w,o,p,v,d
e,f,f,n,f,c,b,u,t,s,s,w,p,p,w,o,p,v,d
e,f,f,g,f,w,b,n,t,s,f,w,w,p,w,o,e,s,g
e,f,f,g,f,w,b,n,t,s,s,w,w,p,w,o,e,s,g
e,f,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,s,g
e,x,f,g,f,c,b,p,t,s,s,g,w,p,w,o,p,y,d
e,x,f,e,f,c,b,n,t,s,s,p,g,p,w,o,p,y,d
p,f,y,n,f,c,n,p,e,s,s,w,w,p,w,o,p,s,u
e,x,y,g,f,c,b,p,t,s,s,g,g,p,w,o,p,v,d
e,x,s,w,f,w,b,k,t,s,f,w,w,p,w,o,e,a,g
e,b,s,w,f,c,b,g,e,s,s,w,w,p,w,o,p,s,m
e,x,s,w,f,w,b,h,t,f,f,w,w,p,w,o,e,s,g
e,f,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,s,g
e,x,y,g,f,c,b,p,t,s,s,g,w,p,w,o,p,y,d
e,f,f,g,f,c,b,n,t,s,s,w,w,p,w,o,p,v,d
e,x,f,g,f,w,b,p,t,f,s,w,w,p,w,o,e,s,g
p,x,s,w,f,c,n,n,e,s,s,w,w,p,w,o,p,s,g
e,x,s,n,f,w,b,k,t,s,s,w,w,p,w,o,e,a,g
e,x,y,g,f,c,b,p,t,s,s,w,g,p,w,o,p,y,d
e,f,f,g,f,c,b,p,t,s,s,w,w,p,w,o,p,v,d
e,x,y,n,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,x,f,e,f,c,b,p,t,s,s,p,g,p,w,o,p,y,d
e,f,f,n,f,c,b,w,t,s,s,g,p,p,w,o,p,y,d
e,x,f,e,f,c,b,u,t,s,s,g,g,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,w,w,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,p,p,p,w,o,p,y,d
e,x,f,g,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,f,f,g,f,c,b,p,t,s,s,w,w,p,w,o,p,v,d
e,x,f,e,f,c,b,w,t,s,s,g,w,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,g,p,p,w,o,p,v,d
p,x,s,w,f,c,n,w,e,s,s,w,w,p,w,o,p,v,g
e,x,f,e,f,c,b,n,t,s,s,p,g,p,w,o,p,v,d
e,x,y,g,f,c,b,p,t,s,s,w,w,p,w,o,p,v,d
e,x,f,n,f,c,b,p,t,s,s,g,g,p,w,o,p,y,d
e,x,y,e,f,c,b,w,t,s,s,w,g,p,w,o,p,y,d
e,x,y,g,f,c,b,n,t,s,s,g,p,p,w,o,p,v,d
e,x,f,g,f,c,b,n,t,s,s,p,p,p,w,o,p,v,d
e,x,y,g,f,c,b,u,t,s,s,g,w,p,w,o,p,v,d
e,x,f,e,f,c,b,p,t,s,s,w,w,p,w,o,p,y,d
e,f,y,e,f,c,b,n,t,s,s,w,w,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,g,p,p,w,o,p,v,d
e,x,f,n,f,c,b,u,t,s,s,w,p,p,w,o,p,v,d
e,f,y,g,f,c,b,w,t,s,s,p,p,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,p,g,p,w,o,p,v,d
e,x,f,g,f,c,b,p,t,s,s,g,g,p,w,o,p,y,d
e,x,y,g,f,c,b,n,t,s,s,w,p,p,w,o,p,v,d
p,x,f,g,f,c,b,p,e,k,k,b,b,p,w,o,l,y,g
p,f,s,w,f,c,n,p,e,s,s,w,w,p,w,o,p,s,g
e,x,f,e,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,x,f,w,f,w,b,h,t,s,s,w,w,p,w,o,e,s,g
e,x,y,n,f,c,b,u,t,s,s,g,w,p,w,o,p,v,d
e,f,f,n,f,c,b,n,t,s,s,g,w,p,w,o,p,y,d
e,x,f,n,f,c,b,w,t,s,s,p,g,p,w,o,p,v,d
e,x,y,g,f,c,b,u,t,s,s,p,w,p,w,o,p,y,d
e,x,y,g,f,c,b,w,t,s,s,g,w,p,w,o,p,v,d
e,x,f,e,f,c,b,u,t,s,s,w,p,p,w,o,p,v,d
e,x,y,n,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
e,x,f,g,f,c,b,w,t,s,s,p,g,p,w,o,p,y,d
e,x,f,e,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,w,g,p,w,o,p,v,d
e,x,y,n,f,c,b,p,t,s,s,p,w,p,w,o,p,y,d
e,x,y,e,f,c,b,n,t,s,s,w,w,p,w,o,p,y,d
e,f,y,n,f,c,b,p,t,s,s,w,g,p,w,o,p,v,d
e,f,y,n,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,x,y,n,f,c,b,n,t,s,s,g,g,p,w,o,p,v,d
p,f,s,n,f,c,n,n,e,s,s,w,w,p,w,o,p,v,u
e,f,f,e,f,c,b,u,t,s,s,w,w,p,w,o,p,y,d
p,x,s,w,f,c,n,w,e,s,s,w,w,p,w,o,p,s,g
e,x,f,e,f,c,b,u,t,s,s,g,p,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,g,g,p,w,o,p,y,d
e,x,y,n,f,c,b,u,t,s,s,p,g,p,w,o,p,v,d
e,f,f,e,f,c,b,p,t,s,s,w,g,p,w,o,p,v,d
e,x,f,e,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
e,x,f,g,f,c,b,p,t,s,s,g,p,p,w,o,p,v,d
e,x,y,n,f,c,b,n,t,s,s,p,g,p,w,o,p,y,d
e,f,f,n,f,c,b,u,t,s,s,w,g,p,w,o,p,v,d
e,f,f,n,f,c,b,w,t,s,s,p,p,p,w,o,p,y,d
e,x,f,e,f,c,b,u,t,s,s,w,g,p,w,o,p,v,d
e,x,f,n,f,c,b,u,t,s,s,w,g,p,w,o,p,y,d
e,x,f,e,f,c,b,p,t,s,s,g,w,p,w,o,p,y,d
e,f,f,g,f,c,b,p,t,s,s,g,p,p,w,o,p,v,d
e,x,y,n,f,c,b,u,t,s,s,w,p,p,w,o,p,y,d
e,f,f,n,f,c,b,u,t,s,s,w,p,p,w,o,p,y,d
e,x,f,e,f,c,b,n,t,s,s,w,p,p,w,o,p,y,d
e,x,y,e,f,c,b,w,t,s,s,p,w,p,w,o,p,y,d
e,x,f,g,f,c,b,p,t,s,s,p,g,p,w,o,p,y,d
e,x,y,g,f,c,b,n,t,s,s,g,g,p,w,o,p,y,d
e,x,y,e,f,c,b,p,t,s,s,p,g,p,w,o,p,v,d
e,x,y,g,f,c,b,p,t,s,s,g,p,p,w,o,p,v,d
e,x,f,g,f,c,b,n,t,s,s,g,g,p,w,o,p,v,d
e,f,f,g,f,c,b,n,t,s,s,g,g,p,w,o,p,v,d
e,x,y,g,f,c,b,n,t,s,s,g,w,p,w,o,p,v,d
e,x,y,e,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,w,p,p,w,o,p,v,d
e,f,f,n,f,c,b,w,t,s,s,g,w,p,w,o,p,y,d
e,x,y,e,f,c,b,p,t,s,s,w,w,p,w,o,p,v,d
p,x,f,g,f,c,b,p,e,k,k,n,p,p,w,o,l,y,d
e,x,y,g,f,c,b,u,t,s,s,p,w,p,w,o,p,y,d
e,x,f,e,f,c,b,w,t,s,s,p,g,p,w,o,p,y,d
e,x,y,n,f,c,b,u,t,s,s,g,p,p,w,o,p,v,d
e,f,f,n,f,c,b,p,t,s,s,g,w,p,w,o,p,y,d
e,x,y,e,f,c,b,w,t,s,s,g,p,p,w,o,p,v,d
e,f,f,n,f,c,b,p,t,s,s,g,g,p,w,o,p,v,d
e,f,y,n,f,c,b,p,t,s,s,w,g,p,w,o,p,y,d
e,f,f,g,f,c,b,p,t,s,s,w,p,p,w,o,p,y,d
e,x,f,e,f,c,b,n,t,s,s,p,w,p,w,o,p,y,d
e,x,f,g,f,c,b,w,t,s,s,g,p,p,w,o,p,v,d
e,x,f,g,f,c,b,u,t,s,s,g,w,p,w,o,p,v,d
e,x,f,n,f,c,b,u,t,s,s,p,w,p,w,o,p,v,d
e,x,f,g,f,c,b,w,t,s,s,w,g,p,w,o,p,y,d
e,x,s,g,f,w,b,k,t,s,s,w,w,p,w,o,e,s,g
e,x,y,e,f,c,b,u,t,s,s,p,g,p,w,o,p,y,d
e,f,f,g,f,c,b,p,t,s,s,p,g,p,w,o,p,y,d
e,x,y,e,f,c,b,n,t,s,s,g,w,p,w,o,p,v,d
e,f,f,g,f,c,b,n,t,s,s,g,p,p,w,o,p,v,d
e,x,f,g,f,c,b,u,t,s,s,w,p,p,w,o,p,y,d
e,x,f,g,f,c,b,n,t,s,s,p,p,p,w,o,p,v,d
e,f,f,g,f,c,b,p,t,s,s,w,p,p,w,o,p,y,d
e,x,s,w,f,w,b,p,t,s,f,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,w,t,s,s,g,w,p,w,o,p,y,d
e,f,f,n,f,c,b,w,t,s,s,p,p,p,w,o,p,v,d
e,f,f,g,f,c,b,p,t,s,s,g,g,p,w,o,p,y,d
e,x,y,g,f,c,b,w,t,s,s,w,w,p,w,o,p,y,d
e,x,f,e,f,c,b,u,t,s,s,w,w,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,g,p,p,w,o,p,v,d
e,x,f,n,f,c,b,w,t,s,s,g,p,p,w,o,p,y,d
e,f,y,g,f,c,b,w,t,s,s,w,w,p,w,o,p,y,d
e,x,y,g,f,c,b,w,t,s,s,p,p,p,w,o,p,v,d
p,x,s,p,f,w,n,g,e,s,s,w,w,p,w,o,p,s,d
e,x,y,n,f,c,b,p,t,s,s,g,p,p,w,o,p,y,d
e,f,f,g,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,x,y,e,f,c,b,p,t,s,s,w,p,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,p,w,p,w,o,p,v,d
e,x,y,n,f,c,b,w,t,s,s,w,g,p,w,o,p,v,d
e,x,f,g,f,c,b,w,t,s,s,g,w,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,g,w,p,w,o,p,v,d
e,x,y,n,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,x,y,n,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,x,f,e,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,f,f,g,f,c,b,p,t,s,s,w,p,p,w,o,p,v,d
e,x,y,e,f,c,b,n,t,s,s,w,w,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,g,g,p,w,o,p,v,d
e,f,f,n,f,c,b,w,t,s,s,p,g,p,w,o,p,y,d
e,x,f,e,f,c,b,p,t,s,s,w,p,p,w,o,p,v,d
e,x,f,e,f,c,b,n,t,s,s,p,p,p,w,o,p,y,d
e,x,f,w,f,w,b,k,t,f,f,w,w,p,w,o,e,s,g
e,x,y,g,f,c,b,p,t,s,s,g,g,p,w,o,p,y,d
e,x,f,e,f,c,b,p,t,s,s,g,w,p,w,o,p,v,d
e,x,y,g,f,c,b,p,t,s,s,p,w,p,w,o,p,v,d
e,x,f,e,f,c,b,w,t,s,s,w,p,p,w,o,p,v,d
e,x,f,g,f,c,b,p,t,s,s,w,w,p,w,o,p,y,d
e,f,y,e,f,c,b,p,t,s,s,w,g,p,w,o,p,v,d
e,f,y,g,f,c,b,p,t,s,s,p,g,p,w,o,p,v,d
e,x,y,e,f,c,b,p,t,s,s,p,w,p,w,o,p,y,d
e,x,y,g,f,c,b,p,t,s,s,w,g,p,w,o,p,y,d
e,f,f,g,f,w,b,h,t,s,f,w,w,p,w,o,e,s,g
p,x,f,g,f,c,b,g,e,k,k,b,p,p,w,o,l,y,p
e,x,f,e,f,c,b,p,t,s,s,g,w,p,w,o,p,y,d
e,x,y,e,f,c,b,w,t,s,s,w,g,p,w,o,p,y,d
p,f,s,w,f,c,n,w,e,s,s,w,w,p,w,o,p,v,g
e,f,y,n,f,c,b,u,t,s,s,w,w,p,w,o,p,y,d
e,x,f,e,f,c,b,n,t,s,s,p,w,p,w,o,p,y,d
e,x,y,e,f,c,b,n,t,s,s,p,g,p,w,o,p,v,d
e,x,f,g,f,c,b,n,t,s,s,g,w,p,w,o,p,v,d
e,x,y,g,f,c,b,p,t,s,s,g,p,p,w,o,p,v,d
e,x,f,g,f,w,b,n,t,f,f,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,u,t,s,s,g,w,p,w,o,p,y,d
e,f,f,e,f,c,b,n,t,s,s,g,w,p,w,o,p,y,d
e,x,y,g,f,c,b,u,t,s,s,g,g,p,w,o,p,y,d
e,f,f,n,f,c,b,w,t,s,s,g,p,p,w,o,p,y,d
e,f,f,g,f,w,b,h,t,f,f,w,w,p,w,o,e,s,g
e,f,f,g,f,c,b,p,t,s,s,p,w,p,w,o,p,v,d
e,x,y,n,f,c,b,w,t,s,s,w,w,p,w,o,p,v,d
e,f,f,g,f,c,b,p,t,s,s,p,p,p,w,o,p,y,d
e,f,y,n,f,c,b,u,t,s,s,w,w,p,w,o,p,y,d
e,x,f,g,f,c,b,w,t,s,s,p,g,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,p,w,p,w,o,p,v,d
e,x,y,n,f,c,b,n,t,s,s,p,p,p,w,o,p,v,d
e,f,s,g,f,w,b,n,t,f,s,w,w,p,w,o,e,a,g
e,x,f,n,f,c,b,w,t,s,s,w,p,p,w,o,p,y,d
e,f,f,n,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
e,x,y,e,f,c,b,w,t,s,s,p,p,p,w,o,p,y,d
e,x,y,e,f,c,b,w,t,s,s,p,g,p,w,o,p,y,d
e,x,y,n,f,c,b,n,t,s,s,p,w,p,w,o,p,y,d
e,f,s,w,f,w,b,h,t,s,f,w,w,p,w,o,e,a,g
e,x,y,n,f,c,b,p,t,s,s,g,g,p,w,o,p,v,d
e,x,y,e,f,c,b,p,t,s,s,w,w,p,w,o,p,y,d
e,x,f,g,f,c,b,p,t,s,s,p,g,p,w,o,p,v,d
e,f,f,g,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,f,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,s,g
e,f,f,g,f,c,b,n,t,s,s,w,p,p,w,o,p,v,d
e,x,y,e,f,c,b,u,t,s,s,g,w,p,w,o,p,y,d
e,f,f,g,f,c,b,n,t,s,s,w,g,p,w,o,p,v,d
e,x,y,n,f,c,b,u,t,s,s,w,p,p,w,o,p,y,d
e,x,f,e,f,c,b,u,t,s,s,p,g,p,w,o,p,y,d
e,x,f,n,f,c,b,w,t,s,s,w,p,p,w,o,p,y,d
e,x,f,g,f,c,b,n,t,s,s,w,w,p,w,o,p,v,d
e,f,f,g,f,c,b,w,t,s,s,g,w,p,w,o,p,v,d
e,x,f,n,f,c,b,p,t,s,s,p,g,p,w,o,p,y,d
e,x,y,n,f,c,b,u,t,s,s,p,g,p,w,o,p,y,d
e,x,f,e,f,c,b,p,t,s,s,w,g,p,w,o,p,v,d
e,f,f,g,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
e,x,y,n,f,c,b,p,t,s,s,w,p,p,w,o,p,y,d
p,x,s,p,f,w,n,n,e,s,s,w,w,p,w,o,p,v,d
e,f,y,g,f,c,b,w,t,s,s,g,w,p,w,o,p,y,d
e,f,f,n,f,c,b,p,t,s,s,w,g,p,w,o,p,y,d
p,f,s,n,f,c,n,p,e,s,s,w,w,p,w,o,p,s,u
e,x,y,n,f,c,b,u,t,s,s,w,g,p,w,o,p,y,d
e,x,y,g,f,c,b,u,t,s,s,g,g,p,w,o,p,y,d
e,x,y,e,f,c,b,n,t,s,s,g,g,p,w,o,p,v,d
e,x,y,e,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
e,x,y,e,f,c,b,p,t,s,s,w,g,p,w,o,p,v,d
e,x,f,g,f,c,b,p,t,s,s,p,g,p,w,o,p,y,d
e,f,s,w,f,w,b,n,t,s,s,w,w,p,w,o,e,s,g
e,x,y,g,f,c,b,p,t,s,s,w,p,p,w,o,p,v,d
e,x,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,s,g
e,x,f,n,f,c,b,w,t,s,s,g,p,p,w,o,p,y,d
e,x,y,g,f,c,b,p,t,s,s,p,p,p,w,o,p,v,d
e,x,y,e,f,c,b,p,t,s,s,w,p,p,w,o,p,v,d
e,x,y,n,f,c,b,u,t,s,s,g,p,p,w,o,p,v,d
e,x,f,g,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,x,f,g,f,c,b,w,t,s,s,p,w,p,w,o,p,y,d
e,x,y,g,f,c,b,w,t,s,s,p,g,p,w,o,p,v,d
e,x,y,g,f,c,b,n,t,s,s,p,p,p,w,o,p,y,d
e,f,y,g,f,c,b,p,t,s,s,g,g,p,w,o,p,v,d
e,x,f,e,f,c,b,p,t,s,s,w,w,p,w,o,p,v,d
e,x,y,e,f,c,b,n,t,s,s,g,w,p,w,o,p,y,d
e,x,f,n,f,c,b,w,t,s,s,p,w,p,w,o,p,v,d
e,x,f,n,f,c,b,w,t,s,s,p,p,p,w,o,p,y,d
e,f,f,n,f,c,b,n,t,s,s,g,g,p,w,o,p,v,d
e,f,f,n,f,c,b,p,t,s,s,p,p,p,w,o,p,y,d
e,x,y,g,f,c,b,u,t,s,s,p,p,p,w,o,p,v,d
e,x,f,e,f,c,b,w,t,s,s,w,g,p,w,o,p,y,d
e,f,y,n,f,c,b,w,t,s,s,p,g,p,w,o,p,v,d
